vulnerabilityID,analysisID,createdAt,vulnerabilities/vulnerabilityID,vulnerabilities_line,vulnerabilities_column,vulnerabilities_confidence,vulnerabilities_file,vulnerabilities_code,vulnerabilities_details,vulnerabilities_securityTool,vulnerabilities_language,vulnerabilities_severity,vulnerabilities_type,vulnerabilities_commitAuthor,vulnerabilities_commitEmail,vulnerabilities_commitHash,vulnerabilities_commitMessage,vulnerabilities_commitDate,vulnerabilities_vulnHash
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383219-03:00,b1f6ffa9-762f-401c-a19e-769de6ea288d,13,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase4.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,6db07cc694ec8d93227ea4c03e48dbb9f079577cbdfde90d69e578f93225d85b
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.38322-03:00,2199c3f2-d6a6-468d-ba7d-8d987d0d9a7c,13,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase4.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,6db07cc694ec8d93227ea4c03e48dbb9f079577cbdfde90d69e578f93225d85b
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383221-03:00,d2fd630c-33b5-46b1-b5c6-053a14c1fbe0,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase5.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,d43420e265b20b96a1e994a0277f72cfc425be5985ed40fef5c4330b4aab8d00
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383222-03:00,d26fbd91-b090-4578-bc21-ef3a604e686d,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase5.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,d43420e265b20b96a1e994a0277f72cfc425be5985ed40fef5c4330b4aab8d00
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383223-03:00,8d5c30af-d3ae-4a75-9690-d115dc433fe8,25,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase5.java,MessageDigest md = MessageDigest.getInstance(String.valueOf(crypto));,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,8c529e76053cdc6b93e4759956b748a864761fcb69d41050499690c79008f885
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383225-03:00,3be2bb91-869e-4212-8be3-7bed8de4547e,25,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase5.java,MessageDigest md = MessageDigest.getInstance(String.valueOf(crypto));,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,8c529e76053cdc6b93e4759956b748a864761fcb69d41050499690c79008f885
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383226-03:00,8fc891bc-7b9e-4cc3-a551-91fc6a8071da,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase6.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,cbbd077efc320959d72cf7657a68575847e3b0ccd6cd3bb9678ed58d85a4fdec
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383227-03:00,61dc2d58-8b9f-4340-9428-656b79aff73a,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase6.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,cbbd077efc320959d72cf7657a68575847e3b0ccd6cd3bb9678ed58d85a4fdec
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383228-03:00,eeaa316e-0221-423c-9e5b-8a694d9c9c94,25,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase6.java,MessageDigest md = MessageDigest.getInstance(String.valueOf(crypto));,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,99031ec44d0b2659dd40cb886b51b306b98cbc9cac5a498ae1b4f27f95952639
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.38323-03:00,98ec0be6-97f5-47ef-8847-d4dd04d834e5,25,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase6.java,MessageDigest md = MessageDigest.getInstance(String.valueOf(crypto));,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,99031ec44d0b2659dd40cb886b51b306b98cbc9cac5a498ae1b4f27f95952639
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383245-03:00,e04f555a-ae29-4281-a4e7-ddff2484fed6,9,9,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashBBCase2.java,"        MessageDigest md = MessageDigest.getInstance(""MD5"");",Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,Semgrep,Java,MEDIUM,Vulnerability,-,-,-,-,-,3c56d3ec74bb560d427d7ccd1c59b0f33fcd5373a9c19b1b0846889aa940cba3
00000000-0000-0000-0000-000000000000,4ae7bb63-5ad4-4d17-a5f9-01558eeb4e23,2022-02-09T10:26:07.383246-03:00,ede8d876-45ee-44d5-a9a0-a33c9ed98891,9,9,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABPSCase2.java,"        MessageDigest md = MessageDigest.getInstance(""MD5"");",Detected MD5 hash algorithm which is considered insecure. MD5 is not collision resistant and is therefore not suitable as a cryptographic signature. Use SHA256 or SHA3 instead.,Semgrep,Java,MEDIUM,Vulnerability,-,-,-,-,-,9016e3492c8460cd5a2e44171636e2cf00bceab5516df6bd4e4619388e93ec88
